generation_biomass,generation_geothermal,generation_hydro_pumped_storage_consumption,generation_hydro_poundage,generation_hydro_water reservoir,generation_marine,generation_other_renewable,generation_solar,generation_waste,generation_wind_offshore,generation_wind_onshore,price_actual,total_renewable_energy
396,0,0,787,1701,0,92,65,317,0,4946,68.57,8304
401,0,0,854,2241,0,95,445,319,0,4748,70.85,9103
395,0,0,882,2808,0,94,1480,318,0,4943,70.91,10920
398,0,0,903,1541,0,96,3301,315,0,5401,69.94,11955
398,0,0,944,1332,0,98,4271,314,0,5502,70.21,12859
389,0,0,943,1502,0,96,4719,311,0,5457,70.38,13417
393,0,0,951,1426,0,95,4888,310,0,5585,71.69,13648
397,0,121,954,1090,0,97,4931,308,0,6130,71.88,14028
400,0,450,921,966,0,97,4617,309,0,6923,69.97,14683
393,0,668,911,1104,0,99,4106,310,0,7525,70.03,15116
395,0,668,898,1155,0,100,3528,306,0,8363,70.45,15413
399,0,293,932,1508,0,99,2716,303,0,9224,71.26,15474
402,0,0,942,2137,0,102,1712,305,0,9383,71.06,14983
403,0,0,934,1979,0,104,887,307,0,9648,71.01,14262
403,0,0,956,2659,0,104,585,310,0,8919,70.65,13936
396,0,41,891,1936,0,103,486,311,0,8934,70.79,13098
396,0,531,847,1106,0,101,421,314,0,9281,62.31,12997
400,0,859,826,1116,0,98,382,307,0,9053,62.97,13041
396,0,620,793,1057,0,99,310,304,0,8852,60.56,12431
399,0,603,763,900,0,98,202,307,0,8525,54.82,11797
398,0,635,736,758,0,97,89,312,0,8319,53.48,11344
399,0,1076,737,660,0,96,84,311,0,8215,53.42,11578
399,0,1333,740,667,0,94,83,310,0,8004,53.29,11630
400,0,1147,745,850,0,92,75,308,0,7990,54.53,11607
402,0,763,747,761,0,92,67,308,0,7987,55.81,11127
402,0,659,787,1144,0,93,424,310,0,7697,60.47,11516
403,0,174,821,1115,0,95,1415,317,0,7630,62.82,11970
396,0,413,830,1037,0,101,3333,317,0,7113,59.82,13540
393,0,531,843,1080,0,100,4318,318,0,6239,60.73,13822
392,0,44,847,1095,0,97,4642,317,0,5733,64.19,13167
398,0,0,872,1422,0,100,4860,313,0,5298,68.08,13263
398,0,0,848,1688,0,102,4890,314,0,5067,70.08,13307
391,0,0,826,1640,0,99,4724,315,0,5010,67.5,13005
393,0,0,815,1466,0,98,4354,315,0,5139,67.2,12580
387,0,0,817,1507,0,97,3712,314,0,5525,66.69,12359
388,0,0,808,1964,0,96,3064,313,0,5937,67.53,12570
388,0,0,827,2986,0,96,2272,313,0,6476,69.5,13358
392,0,0,864,3444,0,92,1138,315,0,6659,70.64,12904
389,0,0,886,3539,0,93,639,315,0,6933,71.57,12794
386,0,0,857,3356,0,96,576,315,0,7085,71.17,12671
380,0,0,819,2015,0,96,553,316,0,6964,67.98,11143
380,0,1,766,848,0,95,504,317,0,6686,61.98,9597
379,0,140,759,804,0,94,460,317,0,6433,61.36,9386
382,0,621,720,710,0,94,385,316,0,6293,58.12,9521
382,0,1102,714,749,0,95,235,318,0,6243,56.79,9838
384,0,980,705,715,0,93,147,317,0,6155,56.69,9496
383,0,1110,708,747,0,93,110,317,0,5947,56.17,9415
387,0,973,707,907,0,92,54,317,0,5968,56.31,9405
381,0,1099,712,910,0,92,74,317,0,5889,56.43,9474
381,0,908,726,931,0,94,489,318,0,5496,56.91,9343
379,0,207,768,1370,0,95,1483,314,0,4828,57.77,9444
374,0,4,781,1049,0,95,3337,317,0,4464,62.11,10421
374,0,0,817,1148,0,93,4436,316,0,4345,61.46,11529
373,0,0,839,1258,0,94,4803,315,0,4347,66.66,12029
381,0,0,833,1622,0,95,4980,311,0,4106,68.25,12328
379,0,0,829,2091,0,94,4935,313,0,3949,69.01,12590
379,0,0,824,1889,0,93,4841,315,0,4131,67.8,12472
384,0,0,798,1998,0,91,4537,314,0,4483,66.9,12605
388,0,0,788,1970,0,91,4174,312,0,5032,63.82,12755
385,0,0,818,2051,0,88,3531,313,0,5510,63.41,12696
375,0,0,809,2003,0,90,2578,315,0,5983,68,12153
383,0,0,820,2383,0,89,1188,313,0,6514,72.71,11690
375,0,0,855,3004,0,90,704,304,0,7145,73.1,12477
371,0,0,864,2691,0,89,638,303,0,7592,73.66,12548
376,0,0,843,1867,0,89,625,299,0,7666,68.82,11765
369,0,218,791,928,0,89,591,299,0,7424,66.71,10709
362,0,617,767,934,0,88,534,301,0,7186,61.09,10789
357,0,813,736,716,0,85,425,305,0,6935,58.99,10372
366,0,893,731,701,0,85,206,309,0,6684,59.68,9975
360,0,891,728,723,0,86,97,302,0,6466,57.25,9653
359,0,780,729,781,0,87,52,299,0,6217,57.83,9304
366,0,38,732,1193,0,88,52,303,0,6127,61.71,8899
374,0,0,760,2589,0,87,74,296,0,5976,67.52,10156
376,0,0,779,2956,0,88,546,291,0,5465,70.43,10501
375,0,0,839,3460,0,90,1744,288,0,4763,71.06,11559
374,0,0,861,3538,0,93,3530,285,0,4324,71.56,13005
364,0,0,919,3377,0,88,4479,285,0,4042,73.82,13554
362,0,0,944,3096,0,88,4918,285,0,3939,74.11,13632
361,0,0,1064,3409,0,90,5061,291,0,3890,75.11,14166
364,0,0,1049,3311,0,91,5223,294,0,3830,75.3,14162
368,0,0,918,3411,0,93,5080,302,0,3902,74.18,14074
369,0,0,917,3825,0,93,4843,301,0,4026,73.24,14374
368,0,0,881,4124,0,92,4318,303,0,4411,73.32,14497
364,0,0,883,4549,0,97,3498,303,0,4799,72.05,14493
370,0,0,1029,5570,0,94,2289,305,0,5220,72.95,14877
367,0,0,1019,5646,0,97,1005,304,0,5745,73.1,14183
375,0,0,1013,4612,0,98,662,304,0,6383,75.06,13447
375,0,0,956,4347,0,100,615,300,0,6593,74.12,13286
377,0,0,926,3031,0,99,601,297,0,6622,70.09,11953
376,0,0,764,1658,0,94,522,293,0,6442,63.93,10149
378,0,1,735,1010,0,97,358,293,0,6175,60.69,9047
380,0,237,742,674,0,95,305,292,0,5630,59.47,8355
377,0,262,723,570,0,92,194,296,0,5228,58.15,7742
379,0,261,722,776,0,93,130,300,0,4771,58.54,7432
380,0,3,718,851,0,93,121,301,0,4348,58.55,6815
380,0,0,740,2091,0,94,63,298,0,3752,68.72,7418
382,0,0,763,2995,0,92,76,297,0,3237,71.17,7842
389,0,0,769,3010,0,90,533,299,0,2718,74.11,7808
388,0,0,837,3672,0,86,1799,297,0,2223,77.84,9302
387,0,0,867,3703,0,85,3793,295,0,2051,77.99,11181
383,0,0,901,3785,0,91,4813,289,0,2018,78.57,12280
382,0,0,926,4364,0,85,5235,295,0,1925,78.54,13212
385,0,0,966,4229,0,87,5417,297,0,1880,79.25,13261
384,0,0,953,3471,0,89,5441,299,0,1886,78.26,12523
383,0,0,876,2603,0,95,5200,299,0,2081,76.1,11537
382,0,0,863,2371,0,93,4873,301,0,2568,75.83,11451
379,0,0,885,3053,0,92,4330,298,0,3048,77.67,12085
375,0,0,895,2716,0,94,3605,296,0,3368,77.6,11349
374,0,0,894,2649,0,93,2452,294,0,3655,76.75,10411
389,0,0,900,3153,0,96,1063,292,0,3478,78.08,9371
392,0,0,935,4074,0,95,612,290,0,3717,79.19,10115
380,0,0,846,3304,0,95,518,293,0,3682,76.29,9118
382,0,0,815,2167,0,96,463,297,0,3279,68.46,7499
383,0,0,761,1991,0,93,451,293,0,2817,67.98,6789
382,0,0,751,1592,0,94,449,289,0,2427,66.47,5984
376,0,0,744,1095,0,92,443,275,0,2323,64.73,5348
359,0,0,743,827,0,91,394,277,0,2040,63.76,4731
362,0,0,737,805,0,94,266,282,0,1804,63.71,4350
363,0,0,731,964,0,93,177,282,0,1520,65.05,4130
363,0,0,727,1725,0,92,126,296,0,1364,71.79,4693
359,0,0,758,2887,0,92,129,299,0,1255,75.16,5779
364,0,0,775,2438,0,90,514,295,0,1186,78.32,5662
365,0,0,818,2626,0,91,1600,294,0,961,81.08,6755
362,0,0,856,2686,0,89,3187,288,0,850,79.74,8318
357,0,0,928,2942,0,90,4068,283,0,911,80.19,9579
356,0,0,937,3297,0,91,4597,286,0,977,81.44,10541
354,0,0,951,3185,0,88,4910,286,0,1101,80.92,10875
356,0,0,899,3381,0,92,4976,288,0,1401,78.95,11393
344,0,0,923,3265,0,93,4787,285,0,2203,78.8,11900
343,0,0,868,3022,0,96,4367,274,0,3018,77.39,11988
359,0,0,900,2799,0,98,3802,279,0,3689,77.33,11926
379,0,0,861,2727,0,97,2926,289,0,3948,76.8,11227
377,0,0,880,3098,0,93,1798,304,0,3467,76.57,10017
384,0,0,939,3594,0,97,796,309,0,3232,78.4,9351
381,0,0,973,4605,0,97,603,312,0,2707,79.71,9678
378,0,0,936,4425,0,100,532,314,0,2409,78.43,9094
378,0,0,901,4059,0,98,424,315,0,2101,72.22,8276
375,0,0,773,3745,0,95,328,314,0,1783,71.24,7413
372,0,0,736,2255,0,95,314,320,0,1468,67.1,5560
372,0,0,727,1812,0,96,237,323,0,1327,64.5,4894
366,0,0,715,1218,0,96,217,317,0,1243,63.88,4172
375,0,0,713,706,0,97,196,319,0,1283,63.19,3689
384,0,0,723,877,0,94,131,317,0,1340,64.58,3866
377,0,0,738,2610,0,91,84,317,0,1435,70.07,5652
376,0,0,886,3279,0,95,95,319,0,1540,72.82,6590
393,0,0,831,3903,0,95,450,316,0,1439,75.37,7427
388,0,0,879,4627,0,94,1496,319,0,1178,77.6,8981
379,0,0,904,4044,0,95,3211,320,0,1085,79.03,10038
374,0,0,937,4258,0,98,4507,321,0,1075,78.53,11570
378,0,0,922,3801,0,99,5014,318,0,998,77.97,11530
377,0,0,886,3153,0,98,5201,313,0,1069,76.94,11097
373,0,0,883,2811,0,99,5035,310,0,1380,76.58,10891
380,0,0,861,2553,0,99,4674,314,0,2125,72.92,11006
380,0,0,847,2120,0,98,4280,314,0,3258,73.65,11297
376,0,0,864,2238,0,101,3532,317,0,4066,75.41,11494
381,0,0,861,2059,0,98,2648,317,0,4850,76.09,11214
385,0,0,879,1793,0,99,1674,320,0,5572,76.11,10722
384,0,0,893,2677,0,102,911,319,0,5623,76.09,10909
381,0,0,886,3340,0,101,685,319,0,5865,77.89,11577
377,0,0,841,2721,0,100,615,319,0,5980,75.38,10953
376,0,0,801,1620,0,102,508,319,0,5514,69.13,9240
374,0,1,765,982,0,102,312,316,0,5295,70.08,8147
375,0,108,733,876,0,101,261,314,0,4936,66.16,7704
376,0,155,726,690,0,100,237,317,0,4643,63.92,7244
374,0,155,697,592,0,100,191,320,0,4574,62.24,7003
378,0,155,695,596,0,101,151,310,0,4705,60.59,7091
378,0,155,704,594,0,100,148,316,0,4782,60.35,7177
379,0,79,717,912,0,102,141,316,0,4734,66.43,7380
377,0,0,729,2246,0,103,157,319,0,4609,70.36,8540
381,0,0,761,2578,0,101,560,319,0,4319,74.04,9019
379,0,0,810,3117,0,98,1646,317,0,3743,75.8,10110
377,0,0,829,2949,0,100,3582,317,0,3646,75.47,11800
375,0,0,847,3033,0,102,4605,319,0,3369,75.1,12650
375,0,0,829,2559,0,100,4999,313,0,3208,74.88,12383
378,0,0,963,2747,0,101,5165,310,0,3226,75.33,12890
354,0,0,958,2415,0,100,5170,312,0,3466,75.09,12775
375,0,0,945,1775,0,103,4993,316,0,4003,70.87,12510
383,0,0,933,1478,0,103,4513,314,0,4782,70.47,12506
381,0,0,829,1642,0,105,3939,306,0,5268,68.58,12470
382,0,0,828,1828,0,106,3143,302,0,5746,70,12335
384,0,0,852,2617,0,106,2098,302,0,5896,74.04,12255
393,0,0,856,2924,0,105,1027,304,0,5553,73.8,11162
387,0,0,830,3085,0,106,717,311,0,5598,73.44,11034
376,0,0,788,2109,0,106,677,317,0,5810,72.4,10183
370,0,0,743,1163,0,106,625,319,0,5841,69.92,9167
378,0,0,722,739,0,106,435,321,0,5660,69.74,8361
379,0,32,727,685,0,106,324,320,0,5370,67.36,7943
374,0,153,710,683,0,104,202,319,0,5030,66.06,7575
377,0,157,696,559,0,103,103,318,0,4783,64.91,7096
379,0,256,695,582,0,105,78,316,0,4729,64.31,7140
374,0,338,684,533,0,104,71,315,0,4682,63.73,7101
375,0,338,711,699,0,104,74,316,0,4480,64.62,7097
377,0,337,723,935,0,103,88,314,0,4275,64.55,7152
373,0,157,723,1272,0,105,448,316,0,3970,64.77,7364
378,0,157,771,1485,0,104,1498,315,0,3724,67.43,8432
380,0,156,813,1359,0,103,3425,313,0,3699,66.87,10248
388,0,156,801,1335,0,102,4539,315,0,3591,68.12,11227
389,0,5,814,1399,0,102,4988,314,0,3380,70.34,11391
379,0,0,835,1318,0,101,5131,315,0,3416,71.32,11495
360,0,0,821,1152,0,99,5103,312,0,3622,71.4,11469
357,0,0,795,855,0,98,4948,312,0,4044,69.47,11409
356,0,135,773,690,0,101,4617,314,0,4434,66.85,11420
354,0,154,765,828,0,100,4174,314,0,4611,64.93,11300
354,0,4,758,1149,0,101,3496,320,0,4738,69.83,10920
357,0,0,761,1225,0,100,2486,319,0,4984,71.78,10232
359,0,0,758,2544,0,99,1154,320,0,5056,73.55,10290
358,0,0,752,3136,0,101,681,318,0,5288,73.41,10634
357,0,0,739,2180,0,100,623,315,0,5457,72.93,9771
351,0,0,728,1103,0,98,608,320,0,5390,71.81,8598
349,0,27,710,671,0,94,589,318,0,5116,71.57,7874
342,0,160,714,805,0,92,557,319,0,4551,71,7540
344,0,303,681,697,0,93,468,316,0,4151,67.39,7053
346,0,287,681,655,0,95,321,314,0,3649,67.74,6348
345,0,247,689,657,0,96,202,310,0,3115,65.92,5661
345,0,247,682,722,0,94,98,307,0,2583,66.28,5078
347,0,158,681,821,0,94,97,311,0,2169,67.4,4678
347,0,156,676,710,0,93,107,309,0,1951,67.33,4349
345,0,56,694,801,0,92,468,303,0,1632,66.47,4391
348,0,3,747,1231,0,92,1548,301,0,1145,69.09,5415
345,0,0,773,1065,0,93,3570,312,0,877,68.22,7035
345,0,0,787,1077,0,93,4644,313,0,786,70.13,8045
344,0,0,779,1399,0,90,5098,311,0,970,70.38,8991
344,0,0,774,1562,0,89,5319,306,0,1135,72.14,9529
341,0,0,761,1731,0,88,5373,309,0,1483,72.54,10086
341,0,0,757,1217,0,88,5294,307,0,1677,70.04,9681
341,0,0,760,791,0,88,5056,308,0,2010,69.55,9354
340,0,0,771,782,0,85,4623,305,0,2159,69.5,9065
339,0,45,744,1113,0,86,3917,308,0,2152,68.48,8704
339,0,54,773,1963,0,86,2750,308,0,1967,73.86,8240
343,0,0,782,2426,0,87,1319,309,0,1913,75.81,7179
346,0,0,802,3300,0,87,828,308,0,2015,79.82,7686
346,0,0,803,2972,0,88,767,310,0,2040,79.77,7326
345,0,0,811,2718,0,88,764,311,0,2051,75.61,7088
343,0,2,803,2290,0,86,762,311,0,2212,70.79,6809
342,0,157,768,1579,0,86,763,309,0,2245,69.16,6249
342,0,203,735,942,0,84,745,304,0,2214,65.39,5569
336,0,203,722,567,0,85,638,300,0,2253,61.84,5104
339,0,203,718,509,0,83,534,297,0,2300,60.82,4983
341,0,203,711,580,0,84,344,295,0,2435,61.03,4993
340,0,236,726,1386,0,83,242,296,0,2503,65.19,5812
343,0,203,728,1847,0,82,229,302,0,2697,69.09,6431
345,0,0,754,2328,0,82,597,309,0,2613,74.03,7028
345,0,0,799,2608,0,85,1696,308,0,2361,74.67,8202
342,0,0,821,2757,0,86,3237,304,0,2357,75.16,9904
339,0,0,805,3242,0,85,4025,301,0,2393,74.25,11190
338,0,0,797,3814,0,86,4158,281,0,2649,75.06,12123
336,0,0,799,3989,0,87,4098,280,0,2871,75.36,12460
335,0,0,805,3975,0,88,3961,295,0,2805,75.4,12264
329,0,0,803,3934,0,88,3712,298,0,3028,74.07,12192
329,0,0,860,3956,0,90,3521,288,0,3280,73.91,12324
318,0,0,872,4267,0,91,3056,292,0,3517,76.27,12413
330,0,0,868,4441,0,92,2251,298,0,3763,78.8,12043
330,0,0,881,4831,0,93,1410,307,0,3866,80.19,11718
335,0,0,880,4964,0,92,589,307,0,3403,80.45,10570
331,0,0,858,5567,0,93,311,308,0,3573,81.21,11041
334,0,0,824,4335,0,89,299,307,0,3752,80.76,9940
336,0,0,799,3411,0,92,298,307,0,4201,73.84,9444
337,0,140,725,1785,0,90,298,306,0,4431,69.4,8112
342,0,204,724,1029,0,93,297,305,0,4384,66.01,7378
339,0,214,693,610,0,92,228,303,0,4749,63.79,7228
341,0,830,698,555,0,92,155,302,0,5557,62.19,8530
342,0,1199,694,665,0,88,119,302,0,5461,61.16,8870
343,0,541,686,700,0,88,119,305,0,4936,61.8,7718
345,0,204,708,1838,0,90,118,309,0,4257,68.36,7869
333,0,0,717,3587,0,86,124,308,0,4400,74.32,9555
325,0,0,730,3832,0,84,405,306,0,4388,77.25,10070
325,0,0,822,4770,0,87,1179,307,0,3699,78.3,11189
319,0,0,910,5803,0,86,2339,303,0,2842,78.67,12602
318,0,0,957,6079,0,86,3670,311,0,2719,78.08,14140
310,0,0,877,4006,0,85,4414,312,0,3232,76.94,13236
311,0,0,872,3114,0,87,4813,302,0,4429,74.85,13928
308,0,0,856,2814,0,86,4968,300,0,5647,74.5,14979
320,0,0,794,1802,0,88,4824,299,0,6609,73.63,14736
359,0,0,803,2476,0,86,4418,291,0,7284,75.09,15717
365,0,0,830,2636,0,86,3883,305,0,7314,76.46,15419
367,0,0,831,1854,0,90,3169,314,0,7794,77.11,14419
369,0,0,791,1925,0,93,2048,319,0,7471,77.42,13016
370,0,0,816,2620,0,95,893,324,0,6111,81.01,11229
374,0,0,767,2963,0,93,567,323,0,5914,83.32,11001
367,0,0,787,2867,0,94,503,322,0,5107,77.78,10047
369,0,0,767,2234,0,95,419,319,0,4263,73.81,8466
376,0,0,733,1986,0,95,258,317,0,3868,74.21,7633
373,0,192,728,1725,0,92,201,326,0,3436,71.61,7073
371,0,135,720,1101,0,93,150,326,0,3033,70.48,5929
363,0,205,701,1009,0,94,45,325,0,2740,68.31,5482
373,0,205,690,771,0,94,22,325,0,2741,68.01,5221
372,0,205,687,932,0,92,22,327,0,2327,68.03,4964
373,0,204,700,2430,0,91,20,323,0,2199,70.32,6340
360,0,47,721,3250,0,90,25,325,0,2183,75.88,7001
359,0,0,751,4011,0,90,359,321,0,2131,79.08,8022
362,0,0,825,3754,0,93,1335,318,0,1848,83.12,8535
370,0,0,846,4146,0,98,2664,311,0,1822,81.38,10257
372,0,0,849,4028,0,97,3873,307,0,1730,81.88,11256
368,0,0,837,3207,0,95,4561,301,0,1619,82.61,10988
372,0,0,806,3121,0,96,5110,308,0,1593,83.06,11406
378,0,0,804,2020,0,96,5304,311,0,1639,82.4,10552
385,0,0,793,1684,0,98,5164,316,0,2098,78.51,10538
389,0,0,782,1740,0,97,4826,315,0,2864,77.73,11013
385,0,0,788,1958,0,98,4333,315,0,3672,77.46,11549
385,0,0,752,2274,0,99,3613,322,0,4575,78.21,12020
383,0,0,755,1949,0,98,2339,328,0,5517,78.22,11369
392,0,0,773,1993,0,101,1063,320,0,6008,78.57,10650
383,0,0,763,1809,0,101,709,322,0,6286,77.37,10373
369,0,6,717,1792,0,100,669,325,0,6083,75.85,10061
371,0,54,723,876,0,95,641,322,0,6004,70.53,9086
370,0,104,695,736,0,95,480,319,0,5792,69.04,8591
365,0,357,699,564,0,98,262,318,0,5734,65.59,8397
368,0,676,691,544,0,98,168,313,0,5501,63.16,8359
369,0,832,684,612,0,96,109,315,0,5223,62.46,8240
370,0,922,683,576,0,95,69,317,0,4876,61.85,7908
369,0,539,677,602,0,93,65,317,0,4373,63.04,7035
375,0,5,699,1245,0,96,65,319,0,3563,68.5,6367
378,0,0,767,3218,0,96,72,319,0,3160,75.8,8010
379,0,2,767,3515,0,98,375,309,0,2722,79.49,8167
384,0,0,893,4071,0,96,1392,316,0,2132,82.4,9284
383,0,0,909,4316,0,99,3254,306,0,1936,81.31,11203
383,0,0,841,4770,0,99,4354,304,0,1785,81.39,12536
383,0,0,826,4091,0,101,4847,300,0,1925,81.06,12473
380,0,0,826,3730,0,101,5073,292,0,2115,81.9,12517
379,0,0,807,3074,0,100,5077,294,0,2345,80.45,12076
379,0,0,817,2924,0,98,4944,296,0,2427,79.62,11885
374,0,0,808,2956,0,102,4527,304,0,2721,78.62,11792
374,0,0,816,2867,0,101,4000,304,0,3088,77.76,11550
379,0,0,813,3120,0,101,3281,306,0,3528,79.33,11528
378,0,0,795,3195,0,103,2184,305,0,4129,79.7,11089
377,0,0,776,3061,0,104,1002,307,0,4944,79.78,10571
382,0,0,763,2909,0,105,637,315,0,5626,79.92,10737
377,0,0,760,3204,0,105,583,314,0,5777,77.13,11120
378,0,0,733,1880,0,104,489,314,0,5660,71.43,9558
379,0,0,706,973,0,102,387,313,0,5644,68.56,8504
378,0,9,694,740,0,102,213,313,0,5435,64.87,7884
382,0,175,686,462,0,101,119,314,0,5197,62.73,7436
381,0,205,697,462,0,102,93,316,0,4940,61.51,7196
383,0,257,698,473,0,100,92,316,0,4860,61.38,7179
383,0,267,697,560,0,100,92,316,0,4682,61.31,7097
385,0,27,722,1056,0,103,85,318,0,4522,67.69,7218
381,0,0,726,2612,0,101,87,313,0,4264,76.07,8484
378,0,13,768,3169,0,103,373,317,0,4101,78.4,9222
366,0,0,830,3712,0,102,1288,317,0,3699,78.61,10314
377,0,0,834,3058,0,106,3057,317,0,3574,79.51,11323
394,0,0,854,3170,0,107,4194,318,0,3694,79.33,12731
385,0,0,832,2647,0,107,4791,320,0,3620,78.68,12702
380,0,0,815,2629,0,109,5100,320,0,3573,78.26,12926
384,0,0,810,2227,0,107,5121,323,0,3770,78.18,12742
382,0,0,820,2327,0,108,4909,321,0,3990,76.3,12857
381,0,0,796,2015,0,110,4651,313,0,4563,75.58,12829
384,0,0,798,1843,0,109,4155,312,0,5184,75.01,12785
383,0,0,789,1999,0,105,3430,319,0,5796,77.35,12821
382,0,0,789,2141,0,104,2119,324,0,6447,77.99,12306
382,0,0,786,2461,0,107,936,321,0,6940,78.88,11933
383,0,0,746,2455,0,109,652,323,0,7076,78.17,11744
380,0,0,737,2431,0,104,621,330,0,7261,75.81,11864
373,0,26,712,1267,0,101,539,328,0,7363,70.64,10709
283,0,1,1114,2172,0,83,19,348,0,3798,71.11,7818
276,0,0,1044,1450,0,82,18,340,0,4197,66.27,7407
280,0,573,1033,1138,0,83,18,340,0,4672,63.6,8137
281,0,656,1025,1178,0,82,16,343,0,5022,62.4,8603
283,0,806,1015,1006,0,82,16,341,0,5481,62.44,9030
282,0,937,1028,1118,0,81,16,342,0,5952,61.24,9756
286,0,680,1031,1222,0,82,18,341,0,6481,61.15,10141
284,0,111,1066,1928,0,80,17,341,0,6814,62.53,10641
285,0,1,1168,2444,0,80,43,337,0,7325,66.38,11683
286,0,1,1202,2802,0,79,401,327,0,7571,71.77,12669
290,0,1,1183,3376,0,75,907,318,0,7643,70.32,13793
284,0,1,1180,3411,0,76,1160,314,0,7848,70.99,14274
286,0,1,1239,2778,0,81,1148,301,0,8405,69.72,14239
289,0,1,1275,2798,0,85,976,289,0,8569,73.01,14282
287,0,1,1205,2442,0,85,825,308,0,8727,73.46,13880
283,0,1,1213,2757,0,84,557,319,0,8784,72.33,13998
285,0,1,1226,3032,0,86,251,314,0,8464,69.8,13659
289,0,1,1240,3124,0,91,43,309,0,8607,68.13,13704
284,0,0,1269,3179,0,93,17,314,0,8759,74.72,13915
279,0,0,1293,3771,0,93,17,320,0,8547,76.4,14320
282,0,0,1285,4105,0,94,17,321,0,8002,80.22,14106
287,0,0,1330,4033,0,93,16,320,0,7516,79.77,13595
277,0,0,1254,2966,0,92,16,321,0,7282,77.25,12208
267,0,0,1159,2062,0,90,17,322,0,7088,76.08,11005
395,0,0,1074,2983,0,92,7,335,0,3885,70.86,8771
387,0,134,904,2134,0,93,7,336,0,3742,66.18,7737
376,0,378,884,1300,0,92,7,332,0,3722,64.37,7091
358,0,588,887,979,0,93,7,329,0,3956,64.94,7197
356,0,691,900,1105,0,88,7,324,0,3733,64.98,7204
350,0,594,893,1010,0,88,7,334,0,3902,65.08,7178
366,0,190,916,1642,0,89,6,336,0,3872,64.67,7417
384,0,0,1003,3218,0,89,6,329,0,4091,65.08,9120
391,0,0,1106,4373,0,92,164,334,0,4054,65.82,10514
390,0,0,1156,4848,0,94,1167,326,0,3451,68.6,11432
387,0,0,1153,4808,0,95,2102,313,0,3266,67.85,12124
344,0,0,1215,4496,0,95,2751,310,0,3784,70.23,12995
357,0,0,1172,4254,0,96,3092,307,0,4590,71.3,13868
384,0,0,1090,3761,0,98,2988,309,0,5539,72.58,14169
385,0,0,1045,2983,0,98,2766,306,0,5511,72.86,13094
388,0,0,1036,2470,0,97,2573,309,0,5496,70.21,12369
387,0,0,1022,1699,0,101,1997,269,0,6322,71.1,11797
386,0,44,1028,1421,0,100,1040,282,0,7525,72.14,11826
390,0,110,1148,1886,0,99,214,311,0,8233,70.26,12391
385,0,0,1169,3019,0,98,100,317,0,8829,75.8,13917
389,0,0,1065,3017,0,99,66,314,0,8796,79.88,13746
390,0,0,1076,2974,0,100,36,305,0,8751,82.08,13632
384,0,97,1026,1829,0,98,27,312,0,8443,81.64,12216
390,0,116,1017,1459,0,98,27,310,0,8201,76.75,11618
345,0,211,1499,3016,0,107,12,290,0,8525,76.88,14005
342,0,968,1486,2550,0,98,11,282,0,8892,74.66,14629
343,0,1638,1441,2345,0,96,12,291,0,9000,71.45,15166
340,0,2279,1419,2242,0,96,14,294,0,9029,69.12,15713
335,0,2557,1395,1992,0,97,14,298,0,9423,68.31,16111
337,0,2571,1403,2030,0,97,14,295,0,9723,68.23,16470
352,0,1417,1497,2598,0,99,14,297,0,10118,73.11,16392
373,0,116,1558,3464,0,105,42,293,0,9942,77.77,15893
383,0,75,1619,3725,0,103,542,292,0,10132,80.61,16871
382,0,75,1634,3636,0,104,1308,287,0,10316,81.29,17742
385,0,145,1668,3837,0,103,1763,277,0,10462,80.57,18640
375,0,152,1664,3798,0,105,1917,275,0,10409,81.89,18695
379,0,152,1621,3820,0,105,1887,278,0,10762,82.37,19004
372,0,308,1600,3497,0,108,1845,278,0,11003,82.43,19011
373,0,602,1603,3335,0,112,1797,279,0,11210,81.36,19311
376,0,1133,1603,3315,0,113,1520,282,0,11579,79.62,19921
380,0,954,1624,3277,0,113,1113,279,0,11711,78.67,19451
379,0,68,1594,3508,0,111,684,281,0,12064,78.18,18689
383,0,56,1615,3581,0,112,237,280,0,12579,80.05,18843
383,0,153,1671,5061,0,111,114,286,0,12558,79.89,20337
383,0,416,1689,4048,0,113,108,286,0,12782,80.25,19825
362,0,1036,1688,3491,0,113,80,289,0,13098,81.02,20157
328,0,1603,1694,3756,0,101,44,296,0,12995,79.16,20817
318,0,1599,1677,3417,0,102,23,297,0,12618,77.4,20051
234,0,35,1869,4808,0,89,130,322,0,4626,74.1,12113
227,0,548,1853,4130,0,91,103,327,0,4575,72.64,11854
218,0,1110,1826,3565,0,91,63,326,0,4573,69.43,11772
213,0,1338,1828,3653,0,87,26,324,0,4474,67.06,11943
212,0,1407,1822,3405,0,88,26,323,0,4696,66.98,11979
213,0,955,1820,3781,0,89,31,322,0,4931,68.46,12142
214,0,421,1839,4391,0,87,36,316,0,5013,72.17,12317
209,0,0,1868,6383,0,93,44,316,0,4914,78.42,13827
211,0,0,1914,7745,0,96,259,316,0,4959,81.35,15500
206,0,0,1923,7565,0,91,937,319,0,4785,81.8,15826
204,0,0,1940,6893,0,90,1898,311,0,5037,81.51,16373
206,0,0,1948,7111,0,90,2580,306,0,4837,82.04,17078
205,0,0,1936,7453,0,91,2667,308,0,4912,82.03,17572
205,0,0,1916,6817,0,93,2893,315,0,5418,82.73,17657
207,0,0,1878,5888,0,94,2950,317,0,5826,82.32,17160
207,0,0,1851,5395,0,95,2721,311,0,6550,80.76,17130
